APMC,Commodity,combination_label,Year_Month,Year,modal_price,quarter,deseasonalise_price
Kopargaon,Soybean,Kopargaon:Soybean,2016-08-01,2016,3298.0,3,3364.846539981562
Kopargaon,Soybean,Kopargaon:Soybean,2016-09-01,2016,3052.0,3,3113.8604123783284
Kopargaon,Soybean,Kopargaon:Soybean,2016-10-01,2016,2788.0,4,2780.170050939475
Kopargaon,Gram,Kopargaon:Gram,2014-09-01,2014,2493.0,3,2503.1666666666665
Kopargaon,Gram,Kopargaon:Gram,2014-10-01,2014,2458.0,4,2360.1696428571427
Kopargaon,Gram,Kopargaon:Gram,2014-11-01,2014,2553.0,4,2455.1696428571427
Kopargaon,Gram,Kopargaon:Gram,2014-12-01,2014,2463.0,4,2365.1696428571427
Kopargaon,Gram,Kopargaon:Gram,2015-01-01,2015,2538.0,1,2454.5
Kopargaon,Gram,Kopargaon:Gram,2015-02-01,2015,3316.0,1,3232.5
Kopargaon,Gram,Kopargaon:Gram,2015-03-01,2015,3245.0,1,3161.5
Kopargaon,Gram,Kopargaon:Gram,2015-04-01,2015,3681.0,2,3441.5
Kopargaon,Gram,Kopargaon:Gram,2015-05-01,2015,4293.0,2,4053.5
Kopargaon,Gram,Kopargaon:Gram,2015-06-01,2015,4042.0,2,3802.5
Kopargaon,Gram,Kopargaon:Gram,2015-07-01,2015,3970.0,3,3980.1666666666665
Kopargaon,Gram,Kopargaon:Gram,2015-08-01,2015,4006.0,3,4016.1666666666665
Kopargaon,Gram,Kopargaon:Gram,2015-09-01,2015,4102.0,3,4112.166666666667
Kopargaon,Gram,Kopargaon:Gram,2015-10-01,2015,4536.0,4,4438.169642857143
Kopargaon,Gram,Kopargaon:Gram,2015-11-01,2015,4225.0,4,4127.169642857143
Kopargaon,Gram,Kopargaon:Gram,2015-12-01,2015,4088.0,4,3990.1696428571427
Kopargaon,Gram,Kopargaon:Gram,2016-01-01,2016,4192.0,1,4108.5
Kopargaon,Gram,Kopargaon:Gram,2016-02-01,2016,4178.0,1,4094.5
Kopargaon,Gram,Kopargaon:Gram,2016-03-01,2016,4308.0,1,4224.5
Kopargaon,Gram,Kopargaon:Gram,2016-04-01,2016,5276.0,2,5036.5
Kopargaon,Gram,Kopargaon:Gram,2016-05-01,2016,5606.0,2,5366.5
Kopargaon,Gram,Kopargaon:Gram,2016-06-01,2016,6385.0,2,6145.5
Kopargaon,Gram,Kopargaon:Gram,2016-07-01,2016,7474.0,3,7484.166666666667
Kopargaon,Gram,Kopargaon:Gram,2016-08-01,2016,5853.0,3,5863.166666666667
Kopargaon,Gram,Kopargaon:Gram,2016-09-01,2016,6203.0,3,6213.166666666667
Kopargaon,Gram,Kopargaon:Gram,2016-10-01,2016,7616.625,4,7518.794642857143
Kopargaon,Maize,Kopargaon:Maize,2014-09-01,2014,1061.0,3,1029.9166666666667
Kopargaon,Maize,Kopargaon:Maize,2014-10-01,2014,1117.0,4,1138.7857142857142
Kopargaon,Maize,Kopargaon:Maize,2014-11-01,2014,1069.0,4,1090.7857142857142
Kopargaon,Maize,Kopargaon:Maize,2014-12-01,2014,1036.0,4,1057.7857142857142
Kopargaon,Maize,Kopargaon:Maize,2015-01-01,2015,1135.0,1,1122.0
Kopargaon,Maize,Kopargaon:Maize,2015-02-01,2015,1166.0,1,1153.0
Kopargaon,Maize,Kopargaon:Maize,2015-03-01,2015,1207.0,1,1194.0
Kopargaon,Maize,Kopargaon:Maize,2015-04-01,2015,1226.0,2,1215.0
Kopargaon,Maize,Kopargaon:Maize,2015-05-01,2015,1199.0,2,1188.0
Kopargaon,Maize,Kopargaon:Maize,2015-06-01,2015,1195.0,2,1184.0
Kopargaon,Maize,Kopargaon:Maize,2015-07-01,2015,1345.0,3,1313.9166666666667
Kopargaon,Maize,Kopargaon:Maize,2015-08-01,2015,1318.0,3,1286.9166666666667
Kopargaon,Maize,Kopargaon:Maize,2015-09-01,2015,1466.0,3,1434.9166666666667
Kopargaon,Maize,Kopargaon:Maize,2015-10-01,2015,1320.0,4,1341.7857142857142
Kopargaon,Maize,Kopargaon:Maize,2015-11-01,2015,1398.0,4,1419.7857142857142
Kopargaon,Maize,Kopargaon:Maize,2015-12-01,2015,1402.0,4,1423.7857142857142
Kopargaon,Maize,Kopargaon:Maize,2016-01-01,2016,1405.0,1,1392.0
Kopargaon,Maize,Kopargaon:Maize,2016-02-01,2016,1389.0,1,1376.0
Kopargaon,Maize,Kopargaon:Maize,2016-03-01,2016,1387.0,1,1374.0
Kopargaon,Maize,Kopargaon:Maize,2016-04-01,2016,1418.0,2,1407.0
Kopargaon,Maize,Kopargaon:Maize,2016-05-01,2016,1456.0,2,1445.0
Kopargaon,Maize,Kopargaon:Maize,2016-06-01,2016,1531.0,2,1520.0
Kopargaon,Maize,Kopargaon:Maize,2016-07-01,2016,1681.0,3,1649.9166666666667
Kopargaon,Maize,Kopargaon:Maize,2016-08-01,2016,1548.0,3,1516.9166666666667
Kopargaon,Maize,Kopargaon:Maize,2016-09-01,2016,1633.0,3,1601.9166666666667
Kopargaon,Maize,Kopargaon:Maize,2016-10-01,2016,1417.0,4,1438.7857142857142
Kopargaon,Sorgum(Jawar),Kopargaon:Sorgum(Jawar),2014-09-01,2014,1416.0,3,1428.0
Kopargaon,Sorgum(Jawar),Kopargaon:Sorgum(Jawar),2014-10-01,2014,1400.0,4,1384.857142857143
Kopargaon,Sorgum(Jawar),Kopargaon:Sorgum(Jawar),2014-11-01,2014,1476.0,4,1460.857142857143
Kopargaon,Sorgum(Jawar),Kopargaon:Sorgum(Jawar),2014-12-01,2014,1636.0,4,1620.857142857143
Kopargaon,Sorgum(Jawar),Kopargaon:Sorgum(Jawar),2015-01-01,2015,1158.0,1,1146.6666666666667
Kopargaon,Sorgum(Jawar),Kopargaon:Sorgum(Jawar),2015-02-01,2015,1486.0,1,1474.6666666666667
Kopargaon,Sorgum(Jawar),Kopargaon:Sorgum(Jawar),2015-03-01,2015,1473.0,1,1461.6666666666667
Kopargaon,Sorgum(Jawar),Kopargaon:Sorgum(Jawar),2015-04-01,2015,1324.0,2,1326.0
Kopargaon,Sorgum(Jawar),Kopargaon:Sorgum(Jawar),2015-05-01,2015,1328.0,2,1330.0
Kopargaon,Sorgum(Jawar),Kopargaon:Sorgum(Jawar),2015-06-01,2015,1415.0,2,1417.0
Kopargaon,Sorgum(Jawar),Kopargaon:Sorgum(Jawar),2015-07-01,2015,1267.0,3,1279.0
Kopargaon,Sorgum(Jawar),Kopargaon:Sorgum(Jawar),2015-08-01,2015,1335.0,3,1347.0
Kopargaon,Sorgum(Jawar),Kopargaon:Sorgum(Jawar),2015-09-01,2015,1497.0,3,1509.0
Kopargaon,Sorgum(Jawar),Kopargaon:Sorgum(Jawar),2015-10-01,2015,1339.0,4,1323.857142857143
Kopargaon,Sorgum(Jawar),Kopargaon:Sorgum(Jawar),2015-11-01,2015,1547.0,4,1531.857142857143
Kopargaon,Sorgum(Jawar),Kopargaon:Sorgum(Jawar),2015-12-01,2015,1448.0,4,1432.857142857143
Kopargaon,Sorgum(Jawar),Kopargaon:Sorgum(Jawar),2016-01-01,2016,1432.0,1,1420.6666666666667
Kopargaon,Sorgum(Jawar),Kopargaon:Sorgum(Jawar),2016-02-01,2016,1639.0,1,1627.6666666666667
Kopargaon,Sorgum(Jawar),Kopargaon:Sorgum(Jawar),2016-03-01,2016,1747.0,1,1735.6666666666667
Kopargaon,Sorgum(Jawar),Kopargaon:Sorgum(Jawar),2016-04-01,2016,1770.0,2,1772.0
Kopargaon,Sorgum(Jawar),Kopargaon:Sorgum(Jawar),2016-05-01,2016,1750.0,2,1752.0
Kopargaon,Sorgum(Jawar),Kopargaon:Sorgum(Jawar),2016-06-01,2016,1781.0,2,1783.0
Kopargaon,Sorgum(Jawar),Kopargaon:Sorgum(Jawar),2016-07-01,2016,1776.0,3,1788.0
Kopargaon,Sorgum(Jawar),Kopargaon:Sorgum(Jawar),2016-08-01,2016,1641.0,3,1653.0
Kopargaon,Sorgum(Jawar),Kopargaon:Sorgum(Jawar),2016-09-01,2016,1555.0,3,1567.0
Kopargaon,Sorgum(Jawar),Kopargaon:Sorgum(Jawar),2016-10-01,2016,1596.0,4,1580.857142857143
Kopargaon,Wheat(Husked),Kopargaon:Wheat(Husked),2014-09-01,2014,1569.0,3,1574.16440171319
Kopargaon,Wheat(Husked),Kopargaon:Wheat(Husked),2014-10-01,2014,1488.0,4,1484.197146079764
Kopargaon,Wheat(Husked),Kopargaon:Wheat(Husked),2014-11-01,2014,1571.0,4,1566.9850245237294
Kopargaon,Wheat(Husked),Kopargaon:Wheat(Husked),2014-12-01,2014,1568.0,4,1563.9926915679234
Kopargaon,Wheat(Husked),Kopargaon:Wheat(Husked),2015-01-01,2015,1623.0,1,1622.1204826243827
Kopargaon,Wheat(Husked),Kopargaon:Wheat(Husked),2015-02-01,2015,1594.0,1,1593.1361979687406
Kopargaon,Wheat(Husked),Kopargaon:Wheat(Husked),2015-03-01,2015,1529.0,1,1528.1714220164395
Kopargaon,Wheat(Husked),Kopargaon:Wheat(Husked),2015-04-01,2015,1529.0,2,1519.8246763457337
Kopargaon,Wheat(Husked),Kopargaon:Wheat(Husked),2015-05-01,2015,1479.0,2,1470.1247196307
Kopargaon,Wheat(Husked),Kopargaon:Wheat(Husked),2015-06-01,2015,1550.0,2,1540.6986581660478
Kopargaon,Wheat(Husked),Kopargaon:Wheat(Husked),2015-07-01,2015,1544.0,3,1549.0821136043119
Kopargaon,Wheat(Husked),Kopargaon:Wheat(Husked),2015-08-01,2015,1542.0,3,1547.0755305556017
Kopargaon,Wheat(Husked),Kopargaon:Wheat(Husked),2015-09-01,2015,1558.0,3,1563.1281949452837
Kopargaon,Wheat(Husked),Kopargaon:Wheat(Husked),2015-10-01,2015,1666.0,4,1661.7422347909187
Kopargaon,Wheat(Husked),Kopargaon:Wheat(Husked),2015-11-01,2015,1703.0,4,1698.6476745791924
Kopargaon,Wheat(Husked),Kopargaon:Wheat(Husked),2015-12-01,2015,1615.0,4,1610.872574542217
Kopargaon,Wheat(Husked),Kopargaon:Wheat(Husked),2016-01-01,2016,1629.0,1,1628.1172311738258
Kopargaon,Wheat(Husked),Kopargaon:Wheat(Husked),2016-02-01,2016,1649.0,1,1648.106393005303
Kopargaon,Wheat(Husked),Kopargaon:Wheat(Husked),2016-03-01,2016,1667.0,1,1666.0966386536327
Kopargaon,Wheat(Husked),Kopargaon:Wheat(Husked),2016-04-01,2016,1652.0,2,1642.086569864717
Kopargaon,Wheat(Husked),Kopargaon:Wheat(Husked),2016-05-01,2016,1674.0,2,1663.9545508193316
Kopargaon,Wheat(Husked),Kopargaon:Wheat(Husked),2016-06-01,2016,1768.0,2,1757.3904694435953
Kopargaon,Wheat(Husked),Kopargaon:Wheat(Husked),2016-07-01,2016,1767.0,3,1772.8161235355046
Kopargaon,Wheat(Husked),Kopargaon:Wheat(Husked),2016-08-01,2016,1676.0,3,1681.5165948191884
Kopargaon,Wheat(Husked),Kopargaon:Wheat(Husked),2016-09-01,2016,1691.0,3,1696.5659676845153
Kopargaon,Wheat(Husked),Kopargaon:Wheat(Husked),2016-10-01,2016,1692.0,4,1687.6757870745705
Kopargaon,Bajri,Kopargaon:Bajri,2014-09-01,2014,1383.0,3,1387.8491097311414
Kopargaon,Bajri,Kopargaon:Bajri,2014-10-01,2014,1363.0,4,1361.528933605139
Kopargaon,Bajri,Kopargaon:Bajri,2014-11-01,2014,1429.0,4,1427.4577007496284
Kopargaon,Bajri,Kopargaon:Bajri,2014-12-01,2014,1378.0,4,1376.5127443197955
Kopargaon,Bajri,Kopargaon:Bajri,2015-01-01,2015,1400.0,1,1408.0720332546853
Kopargaon,Bajri,Kopargaon:Bajri,2015-02-01,2015,1411.0,1,1419.1354563731147
Kopargaon,Bajri,Kopargaon:Bajri,2015-03-01,2015,1407.0,1,1415.1123934209586
Kopargaon,Bajri,Kopargaon:Bajri,2015-04-01,2015,1401.0,2,1389.2495776702171
Kopargaon,Bajri,Kopargaon:Bajri,2015-05-01,2015,1358.0,2,1346.6102258930443
Kopargaon,Bajri,Kopargaon:Bajri,2015-06-01,2015,1335.0,2,1323.803130756417
Kopargaon,Bajri,Kopargaon:Bajri,2015-07-01,2015,1343.0,3,1347.7088607150563
Kopargaon,Bajri,Kopargaon:Bajri,2015-08-01,2015,1453.0,3,1458.0945455092904
Kopargaon,Bajri,Kopargaon:Bajri,2015-09-01,2015,1450.0,3,1455.084026833084
Kopargaon,Bajri,Kopargaon:Bajri,2015-10-01,2015,1437.0,4,1435.4490664641119
Kopargaon,Bajri,Kopargaon:Bajri,2015-11-01,2015,1541.0,4,1539.3368207523984
Kopargaon,Bajri,Kopargaon:Bajri,2015-12-01,2015,1713.0,4,1711.1511836137952
Kopargaon,Bajri,Kopargaon:Bajri,2016-01-01,2016,1531.0,1,1539.827344937802
Kopargaon,Bajri,Kopargaon:Bajri,2016-02-01,2016,1629.0,1,1638.39238726563
Kopargaon,Bajri,Kopargaon:Bajri,2016-03-01,2016,1566.0,1,1575.0291457691692
Kopargaon,Bajri,Kopargaon:Bajri,2016-04-01,2016,1750.0,2,1735.3224560477374
Kopargaon,Bajri,Kopargaon:Bajri,2016-05-01,2016,1849.0,2,1833.4921264184381
Kopargaon,Bajri,Kopargaon:Bajri,2016-06-01,2016,1827.0,2,1811.676644113838
Kopargaon,Bajri,Kopargaon:Bajri,2016-07-01,2016,1751.0,3,1757.139400679124
Kopargaon,Bajri,Kopargaon:Bajri,2016-08-01,2016,1606.0,3,1611.6309979958157
Kopargaon,Bajri,Kopargaon:Bajri,2016-09-01,2016,1613.0,3,1618.6555415736304
Kopargaon,Bajri,Kopargaon:Bajri,2016-10-01,2016,1391.0,4,1389.4987136058314
Junnar,Onion,Junnar:Onion,2014-09-01,2014,1407.0,3,1395.7985350906506
Junnar,Onion,Junnar:Onion,2014-10-01,2014,1581.0,4,1614.897440400533
Junnar,Onion,Junnar:Onion,2014-11-01,2014,1817.0,4,1855.9573998784115
Junnar,Onion,Junnar:Onion,2014-12-01,2014,1738.0,4,1775.263599883698
Junnar,Onion,Junnar:Onion,2015-01-01,2015,1057.0,1,1150.1431470228388
Junnar,Onion,Junnar:Onion,2015-02-01,2015,1263.0,1,1374.2959268588888
Junnar,Onion,Junnar:Onion,2015-03-01,2015,1000.0,1,1088.1202904662618
Junnar,Onion,Junnar:Onion,2015-04-01,2015,907.0,2,861.1322978454463
Junnar,Onion,Junnar:Onion,2015-05-01,2015,1414.0,2,1342.492909761258
Junnar,Onion,Junnar:Onion,2015-06-01,2015,1767.0,2,1677.6414225941605
Junnar,Onion,Junnar:Onion,2015-07-01,2015,2138.0,3,2120.9788685314934
Junnar,Onion,Junnar:Onion,2015-08-01,2015,2952.625,3,2929.1184432637046
Junnar,Onion,Junnar:Onion,2015-09-01,2015,2952.625,3,2929.1184432637046
Junnar,Onion,Junnar:Onion,2015-10-01,2015,2944.0,4,3007.1208504359074
Junnar,Onion,Junnar:Onion,2015-11-01,2015,2952.625,4,3015.9307748024185
Junnar,Onion,Junnar:Onion,2015-12-01,2015,1478.0,4,1509.6890682555268
Junnar,Onion,Junnar:Onion,2016-01-01,2016,1244.0,1,1353.6216413400298
Junnar,Onion,Junnar:Onion,2016-02-01,2016,1071.0,1,1165.3768310893665
Junnar,Onion,Junnar:Onion,2016-03-01,2016,961.0,1,1045.6835991380776
Junnar,Onion,Junnar:Onion,2016-04-01,2016,907.0,2,861.1322978454463
Junnar,Onion,Junnar:Onion,2016-05-01,2016,915.0,2,868.727731564039
Junnar,Onion,Junnar:Onion,2016-06-01,2016,1039.0,2,986.4569542022257
Junnar,Onion,Junnar:Onion,2016-07-01,2016,975.0,3,967.2377908410691
Junnar,Onion,Junnar:Onion,2016-08-01,2016,879.0,3,872.0020698967178
Junnar,Onion,Junnar:Onion,2016-09-01,2016,686.0,3,680.5385892481779
Junnar,Onion,Junnar:Onion,2016-10-01,2016,806.0,4,823.2810480473306
Pune-Pimpri,Cucumber,Pune-Pimpri:Cucumber,2014-09-01,2014,1236.0,3,1309.8751821928138
Pune-Pimpri,Cucumber,Pune-Pimpri:Cucumber,2014-10-01,2014,1417.0,4,1316.1792054694895
Pune-Pimpri,Cucumber,Pune-Pimpri:Cucumber,2014-11-01,2014,2022.0,4,1878.1329241067804
Pune-Pimpri,Cucumber,Pune-Pimpri:Cucumber,2014-12-01,2014,2378.0,4,2208.803211437153
Pune-Pimpri,Cucumber,Pune-Pimpri:Cucumber,2015-01-01,2015,2433.0,1,2439.251393976046
Pune-Pimpri,Cucumber,Pune-Pimpri:Cucumber,2015-02-01,2015,2000.0,1,2005.1388359852413
Pune-Pimpri,Cucumber,Pune-Pimpri:Cucumber,2015-03-01,2015,1667.0,1,1671.2832197936987
Pune-Pimpri,Cucumber,Pune-Pimpri:Cucumber,2015-04-01,2015,986.0,2,1007.7482694037999
Pune-Pimpri,Cucumber,Pune-Pimpri:Cucumber,2015-05-01,2015,1286.0,2,1314.3653899120554
Pune-Pimpri,Cucumber,Pune-Pimpri:Cucumber,2015-06-01,2015,1320.0,2,1349.1153302363243
Pune-Pimpri,Cucumber,Pune-Pimpri:Cucumber,2015-07-01,2015,1382.0,3,1464.6015386654278
Pune-Pimpri,Cucumber,Pune-Pimpri:Cucumber,2015-08-01,2015,1199.0,3,1270.6637082922198
Pune-Pimpri,Cucumber,Pune-Pimpri:Cucumber,2015-09-01,2015,1287.0,3,1363.9234300017406
Pune-Pimpri,Cucumber,Pune-Pimpri:Cucumber,2015-10-01,2015,1583.0,4,1470.3681596741014
Pune-Pimpri,Cucumber,Pune-Pimpri:Cucumber,2015-11-01,2015,1861.0,4,1728.5882155107408
Pune-Pimpri,Cucumber,Pune-Pimpri:Cucumber,2015-12-01,2015,1614.0,4,1499.162482447252
Pune-Pimpri,Cucumber,Pune-Pimpri:Cucumber,2016-01-01,2016,1870.0,1,1874.8048116462007
Pune-Pimpri,Cucumber,Pune-Pimpri:Cucumber,2016-02-01,2016,2500.0,1,2506.4235449815515
Pune-Pimpri,Cucumber,Pune-Pimpri:Cucumber,2016-03-01,2016,2235.0,1,2240.7426492135073
Pune-Pimpri,Cucumber,Pune-Pimpri:Cucumber,2016-04-01,2016,1898.0,2,1939.8643157488968
Pune-Pimpri,Cucumber,Pune-Pimpri:Cucumber,2016-05-01,2016,1691.0,2,1728.2985025982005
Pune-Pimpri,Cucumber,Pune-Pimpri:Cucumber,2016-06-01,2016,2158.0,2,2205.599153522718
Pune-Pimpri,Cucumber,Pune-Pimpri:Cucumber,2016-07-01,2016,1317.0,3,1395.7165169481682
Pune-Pimpri,Cucumber,Pune-Pimpri:Cucumber,2016-08-01,2016,883.0,3,935.77652578985
Pune-Pimpri,Cucumber,Pune-Pimpri:Cucumber,2016-09-01,2016,1109.0,3,1175.2844474529372
Pune-Pimpri,Cucumber,Pune-Pimpri:Cucumber,2016-10-01,2016,1351.0,4,1254.8751634363305
Pune-Pimpri,Onion,Pune-Pimpri:Onion,2014-09-01,2014,1426.0,3,1349.1430949535697
Pune-Pimpri,Onion,Pune-Pimpri:Onion,2014-10-01,2014,1619.0,4,1638.3708658703104
Pune-Pimpri,Onion,Pune-Pimpri:Onion,2014-11-01,2014,2000.0,4,2023.929420469809
Pune-Pimpri,Onion,Pune-Pimpri:Onion,2014-12-01,2014,2420.0,4,2448.9545987684687
Pune-Pimpri,Onion,Pune-Pimpri:Onion,2015-01-01,2015,1610.0,1,1885.2936192077457
Pune-Pimpri,Onion,Pune-Pimpri:Onion,2015-02-01,2015,1258.0,1,1473.1052005983504
Pune-Pimpri,Onion,Pune-Pimpri:Onion,2015-03-01,2015,1232.0,1,1442.6594651328837
Pune-Pimpri,Onion,Pune-Pimpri:Onion,2015-04-01,2015,1058.0,2,1022.2002541715889
Pune-Pimpri,Onion,Pune-Pimpri:Onion,2015-05-01,2015,1305.0,2,1260.8424685197765
Pune-Pimpri,Onion,Pune-Pimpri:Onion,2015-06-01,2015,1705.0,2,1647.3075929702825
Pune-Pimpri,Onion,Pune-Pimpri:Onion,2015-07-01,2015,2154.0,3,2037.9061897124748
Pune-Pimpri,Onion,Pune-Pimpri:Onion,2015-08-01,2015,3905.75,3,3695.2423864760904
Pune-Pimpri,Onion,Pune-Pimpri:Onion,2015-09-01,2015,3905.75,3,3695.2423864760904
Pune-Pimpri,Onion,Pune-Pimpri:Onion,2015-10-01,2015,2858.0,4,2892.1951418513568
Pune-Pimpri,Onion,Pune-Pimpri:Onion,2015-11-01,2015,3800.0,4,3845.465898892637
Pune-Pimpri,Onion,Pune-Pimpri:Onion,2015-12-01,2015,2025.0,4,2049.2285382256814
Pune-Pimpri,Onion,Pune-Pimpri:Onion,2016-01-01,2016,1320.0,1,1545.7065697852324
Pune-Pimpri,Onion,Pune-Pimpri:Onion,2016-02-01,2016,814.0,1,953.1857180342267
Pune-Pimpri,Onion,Pune-Pimpri:Onion,2016-03-01,2016,674.0,1,789.2471424509445
Pune-Pimpri,Onion,Pune-Pimpri:Onion,2016-04-01,2016,735.0,2,710.1296661778051
Pune-Pimpri,Onion,Pune-Pimpri:Onion,2016-05-01,2016,683.0,2,659.8891999992393
Pune-Pimpri,Onion,Pune-Pimpri:Onion,2016-06-01,2016,743.0,2,717.8589686668153
Pune-Pimpri,Onion,Pune-Pimpri:Onion,2016-07-01,2016,884.0,3,836.3551864929562
Pune-Pimpri,Onion,Pune-Pimpri:Onion,2016-08-01,2016,722.0,3,683.086475846057
Pune-Pimpri,Onion,Pune-Pimpri:Onion,2016-09-01,2016,654.0,3,618.751461500445
Pune-Pimpri,Onion,Pune-Pimpri:Onion,2016-10-01,2016,618.0,4,625.394190925171
Pune-Pimpri,Bitter Gourd,Pune-Pimpri:Bitter Gourd,2014-09-01,2014,3437.0,3,3898.204309841292
Pune-Pimpri,Bitter Gourd,Pune-Pimpri:Bitter Gourd,2014-10-01,2014,2482.0,4,2335.8569985351437
Pune-Pimpri,Bitter Gourd,Pune-Pimpri:Bitter Gourd,2014-11-01,2014,3313.0,4,3117.9267671824864
Pune-Pimpri,Bitter Gourd,Pune-Pimpri:Bitter Gourd,2014-12-01,2014,3567.0,4,3356.970956395994
Pune-Pimpri,Bitter Gourd,Pune-Pimpri:Bitter Gourd,2015-01-01,2015,3770.0,1,3954.8865449208715
Pune-Pimpri,Bitter Gourd,Pune-Pimpri:Bitter Gourd,2015-02-01,2015,4500.0,1,4720.6868573326055
Pune-Pimpri,Bitter Gourd,Pune-Pimpri:Bitter Gourd,2015-03-01,2015,2000.0,1,2098.08304770338
Pune-Pimpri,Bitter Gourd,Pune-Pimpri:Bitter Gourd,2015-04-01,2015,3109.0,2,2911.856409716209
Pune-Pimpri,Bitter Gourd,Pune-Pimpri:Bitter Gourd,2015-05-01,2015,2773.0,2,2597.1623750862163
Pune-Pimpri,Bitter Gourd,Pune-Pimpri:Bitter Gourd,2015-06-01,2015,3304.0,2,3094.491340528258
Pune-Pimpri,Bitter Gourd,Pune-Pimpri:Bitter Gourd,2015-07-01,2015,3586.0,3,4067.1983285105825
Pune-Pimpri,Bitter Gourd,Pune-Pimpri:Bitter Gourd,2015-08-01,2015,3054.0,3,3463.8102886980814
Pune-Pimpri,Bitter Gourd,Pune-Pimpri:Bitter Gourd,2015-09-01,2015,2340.0,3,2654.0000247391977
Pune-Pimpri,Bitter Gourd,Pune-Pimpri:Bitter Gourd,2015-10-01,2015,3171.0,4,2984.2878897481633
Pune-Pimpri,Bitter Gourd,Pune-Pimpri:Bitter Gourd,2015-11-01,2015,2870.0,4,2701.0111143416048
Pune-Pimpri,Bitter Gourd,Pune-Pimpri:Bitter Gourd,2015-12-01,2015,3748.0,4,3527.313469181998
Pune-Pimpri,Bitter Gourd,Pune-Pimpri:Bitter Gourd,2016-01-01,2016,4284.0,1,4494.0938881806405
Pune-Pimpri,Bitter Gourd,Pune-Pimpri:Bitter Gourd,2016-02-01,2016,3660.0,1,3839.4919772971857
Pune-Pimpri,Bitter Gourd,Pune-Pimpri:Bitter Gourd,2016-03-01,2016,3660.0,1,3839.4919772971857
Pune-Pimpri,Bitter Gourd,Pune-Pimpri:Bitter Gourd,2016-04-01,2016,4732.0,2,4431.940987705725
Pune-Pimpri,Bitter Gourd,Pune-Pimpri:Bitter Gourd,2016-05-01,2016,4372.0,2,4094.7688077450193
Pune-Pimpri,Bitter Gourd,Pune-Pimpri:Bitter Gourd,2016-06-01,2016,5037.25,2,4717.834898630741
Pune-Pimpri,Bitter Gourd,Pune-Pimpri:Bitter Gourd,2016-07-01,2016,5037.25,3,5713.188728469027
Pune-Pimpri,Bitter Gourd,Pune-Pimpri:Bitter Gourd,2016-08-01,2016,3680.0,3,4173.812004718055
Pune-Pimpri,Bitter Gourd,Pune-Pimpri:Bitter Gourd,2016-09-01,2016,1643.25,3,1863.7545045524303
Pune-Pimpri,Bitter Gourd,Pune-Pimpri:Bitter Gourd,2016-10-01,2016,2391.0,4,2250.2151827145562
Pune-Pimpri,Cabbage,Pune-Pimpri:Cabbage,2014-09-01,2014,981.0,3,1050.9537073925621
Pune-Pimpri,Cabbage,Pune-Pimpri:Cabbage,2014-10-01,2014,862.0,4,861.0188793935212
Pune-Pimpri,Cabbage,Pune-Pimpri:Cabbage,2014-11-01,2014,740.0,4,739.1577386904938
Pune-Pimpri,Cabbage,Pune-Pimpri:Cabbage,2014-12-01,2014,786.0,4,785.1053819063894
Pune-Pimpri,Cabbage,Pune-Pimpri:Cabbage,2015-01-01,2015,1129.0,1,1141.5452076360414
Pune-Pimpri,Cabbage,Pune-Pimpri:Cabbage,2015-02-01,2015,1210.0,1,1223.4452623911516
Pune-Pimpri,Cabbage,Pune-Pimpri:Cabbage,2015-03-01,2015,1061.0,1,1072.7896061132328
Pune-Pimpri,Cabbage,Pune-Pimpri:Cabbage,2015-04-01,2015,836.0,2,795.5339135820187
Pune-Pimpri,Cabbage,Pune-Pimpri:Cabbage,2015-05-01,2015,868.0,2,825.9849724751103
Pune-Pimpri,Cabbage,Pune-Pimpri:Cabbage,2015-06-01,2015,883.0,2,840.258906331247
Pune-Pimpri,Cabbage,Pune-Pimpri:Cabbage,2015-07-01,2015,864.0,3,925.610604676018
Pune-Pimpri,Cabbage,Pune-Pimpri:Cabbage,2015-08-01,2015,1055.0,3,1130.2305415893507
Pune-Pimpri,Cabbage,Pune-Pimpri:Cabbage,2015-09-01,2015,824.0,3,882.7582618669431
Pune-Pimpri,Cabbage,Pune-Pimpri:Cabbage,2015-10-01,2015,730.0,4,729.1691206000818
Pune-Pimpri,Cabbage,Pune-Pimpri:Cabbage,2015-11-01,2015,1013.0,4,1011.8470125587436
Pune-Pimpri,Cabbage,Pune-Pimpri:Cabbage,2015-12-01,2015,1021.0,4,1019.8379070310733
Pune-Pimpri,Cabbage,Pune-Pimpri:Cabbage,2016-01-01,2016,979.0,1,989.8784395710226
Pune-Pimpri,Cabbage,Pune-Pimpri:Cabbage,2016-02-01,2016,732.0,1,740.1338281572916
Pune-Pimpri,Cabbage,Pune-Pimpri:Cabbage,2016-03-01,2016,664.0,1,671.3782266344831
Pune-Pimpri,Cabbage,Pune-Pimpri:Cabbage,2016-04-01,2016,771.0,2,733.6802002054263
Pune-Pimpri,Cabbage,Pune-Pimpri:Cabbage,2016-05-01,2016,1321.0,2,1257.0577749304387
Pune-Pimpri,Cabbage,Pune-Pimpri:Cabbage,2016-06-01,2016,1486.625,2,1414.665794591948
Pune-Pimpri,Cabbage,Pune-Pimpri:Cabbage,2016-07-01,2016,1486.625,3,1592.6341032135247
Pune-Pimpri,Cabbage,Pune-Pimpri:Cabbage,2016-08-01,2016,1404.0,3,1504.1172325985294
